snapshot_date,commissioning_month,size_segment,plant_count,unit_count,power_gw,energy_gwh,median_duration_hours,network_verified_plant_count,period_complete
2026-09-11,2007-10-01,small,3,3,0.000015089,0.00001545,1,1,true
2026-09-11,2007-11-01,overall,3,3,0.00002608,0.00003122,1.014198783,3,true
2026-09-11,2007-11-01,small,3,3,0.00002608,0.00003122,1.014198783,3,true
2026-09-11,2007-12-01,overall,6,6,0.0000606,0.00007699,1.214285714,3,true
2026-09-11,2007-12-01,small,6,6,0.0000606,0.00007699,1.214285714,3,true
2026-09-11,2008-01-01,overall,4,4,0.0000241,0.00001688,0.94047619,4,true
2026-09-11,2008-01-01,small,4,4,0.0000241,0.00001688,0.94047619,4,true
2026-09-11,2008-03-01,medium,1,1,0.000725,0.000725,1,1,true
2026-09-11,2008-03-01,overall,4,4,0.00074753,0.00075174,1,3,true
2026-09-11,2008-03-01,small,3,3,0.00002253,0.00002674,1,2,true
2026-09-11,2008-04-01,overall,4,4,0.00002396,0.0000269,1,4,true
2026-09-11,2008-04-01,small,4,4,0.00002396,0.0000269,1,4,true
2026-09-11,2008-05-01,overall,2,2,0.00001458,0.00001548,1.045454545,1,true
2026-09-11,2008-05-01,small,2,2,0.00001458,0.00001548,1.045454545,1,true
2026-09-11,2008-06-01,overall,2,2,0.0000093,0.000011019,1.174248768,0,true
2026-09-11,2008-06-01,small,2,2,0.0000093,0.000011019,1.174248768,0,true
2026-09-11,2008-08-01,overall,4,4,0.00002105,0.00002413,1.005050505,1,true
2026-09-11,2008-08-01,small,4,4,0.00002105,0.00002413,1.005050505,1,true
2026-09-11,2008-09-01,overall,4,4,0.00002096,0.00002264,1.094444444,1,true
2026-09-11,2008-09-01,small,4,4,0.00002096,0.00002264,1.094444444,1,true
2026-09-11,2008-10-01,overall,5,5,0.00005283,0.00005458,1,1,true
2026-09-11,2008-10-01,small,5,5,0.00005283,0.00005458,1,1,true
2026-09-11,2008-11-01,overall,5,5,0.00003246,0.00004336,1,1,true
2026-09-11,2008-11-01,small,5,5,0.00003246,0.00004336,1,1,true
2026-09-11,2008-12-01,medium,2,2,0.00016,0.0000425,0.264583333,2,true
2026-09-11,2008-12-01,overall,8,8,0.00018324,0.00007224,1,7,true
